,StreamID,Brick,count,first_t,last_t,mean,std,min,q1,median,q3,max,nUnique
469,8a3270ca_af93_48ee_be19_c1addf3df25a,Electrical_Power_Sensor,266048,2021-07-13T01:26:18.213Z,2023-12-31T23:55:23.246Z,1.779985311,3.02679718,-0.48,0,0,2.523,16.756,13820
465,202cf2c0_356e_4a2a_9f30_6cb1e06bd638,Electrical_Power_Sensor,264506,2021-07-13T01:26:17.737Z,2023-12-31T23:55:23.126Z,1.720468572,2.979588351,-0.153,0,0,2.439,16.408,13848
470,12f70f76_a4e7_4ca9_a3bb_7178197baa17,Electrical_Power_Sensor,266048,2021-07-13T01:26:18.296Z,2023-12-31T23:55:23.278Z,1.788527018,3.038571718,-0.482,0,0,2.537,16.79,13864
293,a7035f1c_6617_4c57_b28e_9c8de4c53706,Max_Temperature_Setpoint_Limit,144117,2021-01-01T00:03:13.336Z,2023-12-31T23:52:01.184Z,26.48007845,6.037835273,0,25.1104,29.7,29.7,29.7,13891
463,6f844326_c153_4231_86d7_a801b524b5f3,Electrical_Power_Sensor,264492,2021-07-13T01:26:17.551Z,2023-12-31T23:55:23.072Z,1.753019827,3.022495001,-0.026,0,0,2.495,16.733,13980
587,130a1dd7_4a2b_47bf_ad36_ca19f27c3236,Position_Sensor,144353,2021-01-01T00:03:12.738Z,2023-12-31T23:52:00.302Z,11.48462822,29.15283505,0,0,0.0441,0.1756,100,14008
464,4a15eb2a_0ad2_49ea_91da_47f66e46a794,Electrical_Power_Sensor,264492,2021-07-13T01:26:17.645Z,2023-12-31T23:55:23.105Z,1.764189945,3.040104808,-0.036,0,0,2.514,16.901,14019
575,6655c63b_1a57_4fe9_a2a7_8331873624ec,Min_Temperature_Setpoint_Limit,144479,2021-01-01T00:03:12.598Z,2023-12-31T23:52:00.087Z,24.99814077,6.630330307,0,19.6392,29.8805,30,30,14103
571,dbc23a28_250f_4967_92ca_583c44b2e912,Point,144472,2021-01-01T00:03:12.545Z,2023-12-31T23:52:00.016Z,24.9967706,6.630040392,0,19.63625,29.8805,30,30,14113
672,34b0bb58_bfd1_4626_ac5a_e8ffbe158a2d,Max_Temperature_Setpoint_Limit,143206,2021-01-01T00:03:17.260Z,2023-12-31T23:52:07.268Z,28.16600103,5.283158904,0,29.9255,30,30,30,14666
291,5855ced9_1d30_495b_a545_a0eaeb31aa76,Point,144086,2021-01-01T00:03:13.314Z,2023-12-31T23:52:01.147Z,22.00014232,6.849415261,0,16,20.5529,29.7,29.7,14992
295,6970ec93_43db_4ca0_bb81_5302734d9eed,Min_Temperature_Setpoint_Limit,144153,2021-01-01T00:03:13.360Z,2023-12-31T23:52:01.219Z,21.99901383,6.848299928,0,16,20.5548,29.7,29.7,15017
620,6f648be2_6194_45f4_ad12_cc0c4a014c58,Position_Sensor,144169,2021-01-01T00:03:13.122Z,2023-12-31T23:52:00.865Z,13.67227827,31.32520354,0,0,0.0065,0.1645,100,16477
540,f7099058_afdb_421a_91b7_c08237abe7d7,Max_Temperature_Setpoint_Limit,144601,2021-01-01T00:03:12.169Z,2023-12-31T23:51:59.474Z,27.72511857,5.306049398,0,29.1895,30,30,30,16714
269,475e4abd_143c_43fe_bb45_b40c6c9d4500,Position_Sensor,144702,2021-01-01T00:03:11.872Z,2023-12-31T23:51:59.055Z,19.59614976,37.36210607,0,0,0,0.1963,100,16791
333,f89604a5_99e8_42ec_b385_aa6a865cb76b,Max_Temperature_Setpoint_Limit,143958,2021-01-01T00:03:13.796Z,2023-12-31T23:52:01.902Z,26.8221918,5.965079777,0,25.935925,29.9152,30,30,18627
375,5f644b32_42e8_4cf9_8a39_4444a41a3735,Max_Temperature_Setpoint_Limit,145418,2021-01-01T00:03:08.788Z,2023-12-31T23:51:53.938Z,26.29728746,6.259144429,0,23.2,29.9044,30,30,19471
373,802cff1b_cc7a_490d_9eda_fe56241b15cb,Point,145476,2021-01-01T00:03:08.746Z,2023-12-31T23:51:53.808Z,23.1676318,7.149958035,0,16.0247,25.17085,30,30,19796
377,d53fd751_a856_4e37_9c8a_7dfed4a2665c,Min_Temperature_Setpoint_Limit,145394,2021-01-01T00:03:08.839Z,2023-12-31T23:51:54.046Z,23.16378308,7.149965469,0,16.0247,25.1429,30,30,19807
335,444f93de_4904_4a2d_a56b_270f0b78723c,Min_Temperature_Setpoint_Limit,143914,2021-01-01T00:03:13.818Z,2023-12-31T23:52:01.937Z,22.78587681,6.670997328,0,17.0503,21.4283,29.95,30,21608
331,083c0f25_8bc1_4db8_b2d6_9bd0223dae4d,Point,143973,2021-01-01T00:03:13.773Z,2023-12-31T23:52:01.863Z,22.78904546,6.670839677,0,17.0529,21.4341,29.95,30,21611
538,5d709da6_60c8_4dce_b33e_fd8a337e54dc,Point,144639,2021-01-01T00:03:12.143Z,2023-12-31T23:51:59.440Z,23.10062257,6.728428321,0,16.1528,21.9637,30,30,22490
674,4f9b0cc9_cbc2_40e2_aecc_57d740cd1ca2,Min_Temperature_Setpoint_Limit,143127,2021-01-01T00:03:17.288Z,2023-12-31T23:52:07.302Z,23.43667812,7.106031043,0,16,26.1628,30,30,23401
670,bbb9ec1d_6c57_42b3_b8a6_d26b56f4d85f,Point,143273,2021-01-01T00:03:17.235Z,2023-12-31T23:52:07.235Z,23.4384028,7.105092702,0,16,26.1691,30,30,23436
542,81a3d707_cb1e_4ce3_a127_afcb0755a366,Min_Temperature_Setpoint_Limit,144537,2021-01-01T00:03:12.195Z,2023-12-31T23:51:59.507Z,23.40688664,6.863904982,0,16.1195,24.1005,30,30,23886
427,0d3b1b76_c042_4c6e_a885_34d11845b725,Min_Temperature_Setpoint_Limit,145092,2021-01-01T00:03:10.000Z,2023-12-31T23:51:56.119Z,23.43655845,6.9341991,0,16.1174,24.86575,29.9541,30,24264
423,2c210e9e_d0f8_410c_84d8_5aae5764cac1,Point,145107,2021-01-01T00:03:09.908Z,2023-12-31T23:51:55.968Z,23.43849913,6.934186465,0,16.1174,24.8792,29.9541,30,24265
255,3bd76f4a_9fb2_4477_9777_56329fd9bf4a,Min_Temperature_Setpoint_Limit,144766,2021-01-01T00:03:11.702Z,2023-12-31T23:51:58.805Z,25.15928781,6.42513644,0,20.596475,29.8366,30,30,25076
251,676a25db_36e7_4448_a0bc_b9c0e6162902,Point,144810,2021-01-01T00:03:11.647Z,2023-12-31T23:51:58.735Z,25.15720451,6.424967894,0,20.5996,29.8352,30,30,25079
604,07ae8323_56bf_4a33_9fac_7ba7f1da6f00,Point,144358,2021-01-01T00:03:12.941Z,2023-12-31T23:52:00.589Z,23.44821743,6.854715472,0,16.136,24.56365,30,30,25773
608,b81f4b1a_cdb0_471e_b197_8dc4d39e5f13,Min_Temperature_Setpoint_Limit,144281,2021-01-01T00:03:12.986Z,2023-12-31T23:52:00.656Z,23.44631482,6.855254139,0,16.1319,24.5595,30,30,25773
821,b4ddffb2_3f89_4e54_a67d_b9b67dc2120c,Electrical_Energy_Sensor,1441810,2021-01-01T00:00:09.532Z,2023-12-31T23:59:56.287Z,77668.01044,30583.92003,0,71735,79401,102156,113711,27125
818,d9e781e0_1de1_46f9_8b93_3865860c9049,Electrical_Energy_Sensor,1441855,2021-01-01T00:00:09.542Z,2023-12-31T23:59:56.305Z,421963.1063,143077.7943,0,452866,462202,487496,499454,30833
755,40697530_1df5_47dd_ae18_89c4aaa2a8fd,Electrical_Energy_Sensor,1445059,2021-01-01T00:00:08.836Z,2023-12-31T23:59:54.918Z,478159.1758,161345.4066,0,518955,528640,542288,560057,37796
506,f3628673_839d_4681_9a34_b6374951908f,Current_Sensor,266047,2021-07-13T01:26:17.185Z,2023-12-31T23:55:22.952Z,7.269200728,12.37784952,0,0,0,10.248,69.127,39736
504,0c2ce5e2_3858_4303_8e11_7e2080c187c2,Current_Sensor,266032,2021-07-13T01:26:17.029Z,2023-12-31T23:55:22.888Z,7.430554561,12.61251886,0,0,0,10.535,70.151,40152
505,f104dcf4_694e_4507_9c99_db25e7a63e9e,Current_Sensor,266044,2021-07-13T01:26:17.097Z,2023-12-31T23:55:22.918Z,7.480461683,12.67408555,0,0,0,10.627,70.813,40178
777,2fd4569b_a084_4e5a_9898_0d8801310fb6,Electrical_Energy_Sensor,1444369,2021-01-01T00:00:09.069Z,2023-12-31T23:59:55.367Z,763157.0357,257450.4183,0,828568,849665,862751,886338,57534
796,6cbc6276_6433_4918_8547_b2409e95a527,Electrical_Energy_Sensor,1443453,2021-01-01T00:00:09.311Z,2023-12-31T23:59:55.851Z,514177.9019,174761.6733,0,545940,565096,594332,618910,60241
799,fe28339c_e17d_4a5c_ad7c_e056f42a644d,Electrical_Energy_Sensor,1443200,2021-01-01T00:00:09.301Z,2023-12-31T23:59:55.830Z,584726.937,199034.3989,0,619399.75,642187,675890,708321,73697
466,b52d78be_742a_4a1e_a6b4_498de7cca709,Angle_Sensor,264488,2021-07-13T01:26:17.281Z,2023-12-31T23:55:22.980Z,-3.019419305,15.21698498,-98.5518,0,0,1.7114,7.8556,74829
467,d5156069_91d0_468f_bbf7_96070b4325cd,Angle_Sensor,264503,2021-07-13T01:26:17.385Z,2023-12-31T23:55:23.013Z,-4.067835943,15.48651004,-97.2681,0,0,0,5.6386,75333
468,9c9c5d83_ba16_4b45_826d_071e226ebbe8,Angle_Sensor,264504,2021-07-13T01:26:17.466Z,2023-12-31T23:55:23.038Z,-3.20607352,16.53705281,-159.8185,0,0,2.2093,48.7247,75378
733,9ad43890_1083_47db_8d1f_60a37a0f139a,Electrical_Energy_Sensor,1446211,2021-01-01T00:00:08.602Z,2023-12-31T23:59:54.463Z,514466.8961,177128.8114,0,533360,558526,602980.5,650777,96749
843,853a7557_bcaf_468c_9f25_6d1ae28a0de6,Electrical_Energy_Sensor,282965,2021-01-01T00:00:00.000Z,2023-12-31T23:55:23.418Z,58543.49579,40117.69187,0,15583.12,58982.472,96082.032,128047.376,119549
